GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140310,0,0,0,,,122,50,56,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140311,142,51,41,,,106,6,6,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140312,117,127,112,,,11,-83,-83,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140313,0,102,0,,,39,-100,39,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140314,0,0,0,,,128,28,28,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140315,0,0,3,,,44,-22,-22,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140316,0,0,0,,,-17,-72,-67,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140317,0,0,0,,,39,-67,0,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140318,0,0,0,,,111,-11,78,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140319,122,0,0,,,83,17,17,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140320,5,0,10,,,89,-6,22,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140321,3,0,0,,,144,6,50,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140322,0,0,0,,,56,-17,-17,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140323,0,0,5,,,-11,-61,-61,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140324,0,0,0,,,28,-67,-17,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140325,18,0,23,,,-6,-61,-61,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140326,0,0,0,,,39,-83,39,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140327,41,0,0,,,122,17,122,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140328,10,0,0,,,128,11,11,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140329,0,0,0,,,50,-22,-22,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140330,0,0,0,,,139,-39,83,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140331,8,0,0,,,200,67,133,,,,,,,,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140401,0,0,0,,,139,11,61,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140402,0,0,0,,,72,22,50,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140403,356,0,0,,,56,28,44,,,,,,,1,,,,,,,1
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140404,5,0,0,,,78,17,17,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140405,0,0,0,,,94,6,33,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140406,0,0,0,,,133,22,44,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140407,0,0,0,,,128,28,83,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140408,8,0,0,,,139,44,44,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140409,0,0,0,,,172,22,117,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140410,0,0,0,,,183,67,89,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140411,0,0,0,,,211,50,139,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140412,0,0,0,,,267,111,189,,,,,,,,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140413,117,0,0,,,222,78,178,,,,,,,1,,,,,,,
GHCND:USC00111577,ORD,189,41.7372,-87.7775,20140414,69,25,36,,,178,-6,-6,,,,,,,1,,,,,1,,
